elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
18000,2026-03-08 22:23:03.896,37951162,17851854241,2976997842,8669204,17851838557,2977504787,843202,17851831135,2978380058,3529,17851825050,2974052789,6336,17851817183,2975137828,6073,17851808752,2974516454,34795402,17851800782,2972096245,19994820,17851792957,2975505887,66076737,17851776057,2977016014,445076,17851763809,2977801839,16097195,17851757211,2979143362,8385676,17851749916,2979483910,2901856801,17851740913,2977562306,16796214,17851732898,2977928822,11827548,17851724273,2975303775,78836,17851715157,1484546559,57356,17851707794,1484920614,34105306,17851698706,2227825422,23194530,17851689714,2973273491,9481471,17851680797,2972873399,83233,17851672099,2974165912,74669564,17851664105,2974587047,54030291,17851655572,2973647200,91793877,17851647636,2977307927
18500,2026-03-08 22:23:04.396,73266114,18350015099,3060562132,7150033,18349999843,3061032564,61991439,18349992970,3062213247,2880,18349987167,3057836741,4937,18349981363,3058429545,4802,18349974710,3056835617,28986013,18349968332,3053421639,18868899,18349961910,3055941850,48532928,18349944143,3057224723,329352,18349930717,3058928203,17833355,18349923344,3061330445,9442613,18349915321,3062596725,2850934047,18349906233,3061396831,14390739,18349898519,3061840155,10505188,18349890151,3059092783,125129,18349881248,1526454815,23008,18349874032,1526467594,36360265,18349865241,2290283680,24949288,18349856499,3056726106,12127764,18349847923,3056256235,13015,18349839504,3057984326,35542172,18349831882,3058508000,38313371,18349823925,3057218718,118887876,18349816333,3060889998
19000,2026-03-08 22:23:04.896,14410545,18848543564,3142881466,8857948,18848528874,3142390303,699585,18848522644,3142564936,3189,18848516696,3137709687,6594,18848508841,3138520397,5213,18848500391,3137960922,13987756,18848492416,3135537912,20274170,18848484584,3139055168,718779,18848465987,3141081193,357555,18848452574,3142749168,19568178,18848444586,3145198600,10913211,18848436257,3146171918,3016687624,18848427003,3145001763,13929335,18848419017,3145432881,9204523,18848410412,3142638156,411038,18848401317,1568352472,256310,18848393915,1569358267,32805033,18848384830,2354148518,22581712,18848375792,3141605645,9026354,18848366867,3141094923,112399,18848358118,3141849717,76092695,18848350127,3142336679,31185948,18848341571,3140977395,33020380,18848334573,3144213060
19500,2026-03-08 22:23:05.396,129856196,19347723746,3224403044,8462539,19347708032,3224917010,46832965,19347700617,3226063441,2972,19347694473,3221680501,5397,19347686724,3222481992,4689,19347691509,3221940640,15541549,19347683610,3219543119,22456651,19347676438,3223055683,637841,19347657948,3225097375,263449,19347644629,3226503688,23037319,19347637042,3228946292,14063280,19347629833,3229915294,3677750459,19347622440,3228745270,19170592,19347615169,3229110075,12075569,19347606661,3226341245,31687,19347597696,1610106843,98027,19347590321,1611123719,36269548,19347581270,2416900950,21491409,19347572301,3225349256,6931053,19347565217,3224603579,172283,19347557900,3224373350,173278736,19347551069,3223868717,164880394,19347544097,3221502957,300438908,19347536523,3224727272
20000,2026-03-08 22:23:05.896,122106384,19847199365,3308393337,6879022,19847184241,3308906528,111530311,19847176844,3310041453,3692,19847170751,3305652652,3895,19847162854,3306452929,4052,19847154419,3305938277,85752384,19847146448,3303571100,19910144,19847138696,3307052586,60983804,19847120191,3309106228,347123,19847106936,3310486073,22686048,19847099239,3312929296,15724804,19847091488,3313923697,4196733727,19847082695,3312778167,22671356,19847075415,3313126935,14700098,19847067279,3310343088,13242,19847063220,1651620836,1009,19847057531,1651646086,39509535,19847049534,2477161939,23800702,19847041673,3305393805,11241811,19847033031,3304567027,27698,19847024530,3305331893,55608962,19847016518,3306087120,72053481,19847008001,3304926859,201348317,19847000084,3308719797
20500,2026-03-08 22:23:06.396,77060000,20345990980,3392390595,10573598,20345975588,3392932971,36630857,20345968186,3393809123,3061,20345962014,3389359032,3973,20345954120,3389928119,4700,20345946080,3389398781,29219898,20345938708,3387282651,25090371,20345931095,3390804015,51121217,20345912811,3393084893,346762,20345899997,3394223928,21204519,20345892098,3396542772,7599145,20345887295,3397053030,2288711128,20345879237,3394905837,11699827,20345872190,3394504881,7330489,20345864529,3390859971,236322,20345855669,1691824732,82990,20345848292,1692825142,43065596,20345839192,2539373143,27066422,20345830205,3388573523,13388535,20345821276,3388544066,68468,20345812560,3389343053,67017979,20345804529,3390042026,55103288,20345795971,3388921767,132257674,20345788030,3392758883
21000,2026-03-08 22:23:06.896,14681399,20845512460,3476372068,8883201,20845496721,3476921017,2411965,20845489299,3477573352,3859,20845483156,3473096991,4632,20845475488,3473683326,4723,20845467046,3473170945,78388469,20845459080,3471310047,18667885,20845452896,3474311081,91700294,20845435468,3475601261,400199,20845422787,3475747939,19331338,20845415793,3477062460,9668902,20845407758,3477544445,3047185853,20845398509,3476388698,15955178,20845390516,3476971009,10367583,20845381931,3474313502,162786,20845372873,1733840495,73501,20845365508,1734816895,38837049,20845356447,2602372295,24879251,20845347488,3472558952,11344807,20845338592,3472501018,20280,20845329864,3473125916,14623542,20845321887,3473806918,685454,20845313393,3472684400,15074217,20845305489,3476557843
21500,2026-03-08 22:23:07.396,103787699,21345408260,3560363843,7895333,21345392610,3560947945,79938789,21345385206,3561539214,3024,21345380547,3556560788,4201,21345374136,3556133294,4497,21345366677,3554617944,57139798,21345359628,3551812732,22657570,21345352036,3554809962,11394913,21345333438,3557081290,283440,21345319773,3558220908,23336746,21345311757,3560521165,12553185,21345303419,3561509884,3656573638,21345294163,3560361589,18946165,21345286163,3560944200,11261184,21345277578,3558315514,135306,21345268464,1775849489,71453,21345261241,1776831852,36041069,21345252157,2665367224,21721941,21345243114,3556530674,8662338,21345234193,3556459692,134974,21345225667,3557107184,113576079,21345217670,3557783106,91384815,21345209144,3556674935,195169756,21345201214,3560551012
22000,2026-03-08 22:23:07.896,30817275,21844647263,3642596619,10089853,21844632711,3642185213,46662426,21844626371,3641796697,4444,21844620593,3637069492,3981,21844612883,3637647347,4588,21844604443,3636853825,132211173,21844596486,3635030190,24105885,21844588702,3638534180,86283319,21844570129,3640820113,282575,21844556517,3642229486,25542685,21844548538,3644514871,12821501,21844540278,3645501885,3632043950,21844531038,3644081501,17775188,21844523057,3644705552,10942302,21844514486,3642061947,268288,21844505384,1817822811,105976,21844498038,1818851134,40802717,21844489026,2728365773,26209928,21844480384,3640560469,13000038,21844471514,3640477964,51498,21844462792,3641104479,46520608,21844454816,3641799085,14630692,21844446313,3640662197,18224179,21844439171,3643826072
22500,2026-03-08 22:23:08.396,50598012,22343915338,3723828182,8172688,22343899655,3724448945,44197980,22343892232,3724905077,3050,22343886090,3720900656,4995,22343878199,3721501800,4816,22343869749,3720437948,76897078,22343861774,3718754053,21221401,22343853977,3722269799,63174602,22343835382,3724567309,324055,22343822041,3726232560,19596672,22343814051,3728477288,10598475,22343805711,3729460482,3283648436,22343796516,3728035390,18223635,22343788515,3728658742,12282232,22343779914,3726059524,74065,22343770855,1859823997,77290,22343763860,1860854777,38576979,22343754811,2791380921,23328057,22343745822,3724534648,9880681,22343738673,3723967034,87260,22343731026,3723605095,74103303,22343724377,3723269742,50399365,22343716857,3721188480,100189874,22343709161,3724074545
23000,2026-03-08 22:23:08.896,96203051,22843107837,3807546531,6943843,22843092179,3808214059,110369931,22843084763,3808652832,3019,22843078653,3804880940,5000,22843070761,3805489355,4917,22843062349,3804410749,68448378,22843054382,3802750795,23044837,22843046638,3806269134,19859145,22843028050,3808560192,361142,22843014443,3810242379,25265302,22843006424,3812399262,16893485,22842998250,3813145908,4322884024,22842989343,3811732265,21176087,22842981825,3812327513,12670385,22842973234,3809832469,145899,22842966509,1901344907,73837,22842960451,1901371642,37947852,22842952456,2851654649,23764609,22842944442,3804802120,11337930,22842935772,3804214427,57394,22842927029,3804884591,61783672,22842919046,3805751242,49396750,22842910570,3804670892,140714476,22842902646,3807832293
23500,2026-03-08 22:23:09.396,33961434,23342320918,3891516662,11286848,23342305189,3892192958,695121,23342297766,3892581287,3817,23342291601,3888803372,3678,23342296757,3889439788,4646,23342288461,3888353234,70823420,23342280481,3886752200,21989258,23342272914,3890262717,97488472,23342254314,3892269951,421024,23342240635,3893710472,17761309,23342232621,3895809975,5473169,23342225965,3896081878,2258194598,23342217891,3893951240,13280581,23342210843,3893779565,9551625,23342203247,3890343779,237953,23342194371,1941802290,132076,23342187290,1942824809,40874861,23342178167,2914122745,25453660,23342169120,3888166400,12394131,23342160175,3888140285,81278,23342151489,3888804627,72999623,23342143467,3889659243,44168386,23342134933,3888674884,79045956,23342127000,3891803201
24000,2026-03-08 22:23:09.896,113605736,23841730046,3975481836,8275871,23841714252,3976157512,84166566,23841706825,3976537403,3792,23841700670,3972778296,3936,23841693109,3973414287,4969,23841684692,3972334216,76910454,23841676713,3970726102,21710383,23841670970,3973742222,44447958,23841653400,3974771228,391902,23841640834,3975187630,22002006,23841633812,3976081626,12860670,23841625731,3976347888,3611958510,23841616454,3975205139,19138672,23841608451,3976043362,12310911,23841599819,3973823402,15227,23841590697,1983793776,6498,23841583323,1984838453,39898090,23841574233,2977149057,23801301,23841565234,3971910789,9785095,23841556313,3971879274,101427,23841547576,3972517289,111674797,23841539879,3973360634,112757751,23841531351,3972641410,248372262,23841523421,3975744920
24500,2026-03-08 22:23:10.396,71138853,24340914522,4059475742,10756823,24340898787,4060129564,23039555,24340891732,4060536377,3108,24340887314,4056261801,4759,24340880586,4055857310,5139,24340873144,4053789024,29082655,24340866121,4051162186,24221516,24340858557,4053930191,42727739,24340840261,4055999006,390457,24340826580,4057411555,22046105,24340818557,4059182496,11754706,24340810208,4060001625,3353558806,24340800965,4058841176,17572993,24340792956,4059700367,10972476,24340784348,4057595945,274411,24340775226,2025770524,135430,24340767799,2026796406,41513594,24340758709,3040109749,26310914,24340749665,4055806945,11831531,24340741008,4055782323,119434,24340732267,4056429702,110728111,24340724270,4057286548,79028486,24340715857,4056616778,139822804,24340707923,4059720594
25000,2026-03-08 22:23:10.896,15520200,24840185755,4141812144,9194603,24840171120,4141136616,732912,24840164943,4140633221,3356,24840159048,4136394729,6676,24840151499,4136985772,5471,24840143085,4136194059,38579219,24840135114,4134565763,19862476,24840127638,4137871693,76640298,24840109074,4139926735,315248,24840095418,4141407851,17937327,24840087421,4143144741,7271784,24840079078,4143940986,2756500386,24840069820,4142810277,14481392,24840061836,4143634112,9479277,24840053226,4141582165,150978,24840044103,2067776487,69604,24840036710,2068784540,39911445,24840027621,3103097289,25123956,24840018944,4139737108,12043173,24840010034,4139703521,33537,24840001294,4140358293,27489405,24839993291,4141212841,692717,24839984797,4140501945,16099477,24839977592,4143096992
25500,2026-03-08 22:23:11.396,137467314,25339708769,4223303385,8315870,25339693328,4223689455,78965613,25339685909,4224097810,2900,25339679801,4220362266,4682,25339672251,4220973108,4857,25339663816,4220136685,17351679,25339655858,4218575632,22517640,25339648327,4221878186,648547,25339629754,4223887555,254157,25339616145,4225298353,22339492,25339608150,4227000107,13641561,25339599908,4227734661,3656513088,25339590727,4226649013,19220382,25339582745,4227527183,12099464,25339574194,4225508675,79171,25339565415,2109516989,79938,25339558927,2110514082,36570964,25339550317,3165843508,21861056,25339541504,4223444196,8214790,25339536571,4223232194,155140,25339594816,4222989737,156079713,25339588197,4222811162,142573971,25339580747,4221156540,302544203,25339573222,4223590783
26000,2026-03-08 22:23:11.896,56514135,25838826173,4307306511,9029449,25838810445,4307703848,88554278,25838803414,4307813397,3716,25838797280,4304091392,5078,25838789430,4304705960,4965,25838781057,4303820538,111641196,25838773097,4302553977,25517504,25838765320,4305838807,44173833,25838746742,4307576474,251865,25838733317,4309056316,25630192,25838725316,4310718949,14228746,25838716992,4311459845,3751265731,25838707770,4310639257,19069564,25838699806,4311512464,12011348,25838691221,4309513157,254786,25838683635,2151069194,100708,25838677458,2151067864,39478627,25838669414,3226394039,24897719,25838661486,4304005912,12184390,25838652919,4303350808,72994,25838644613,4304059769,59070487,25838637277,4304883988,36579093,25838634941,4304220022,93043309,25838627108,4307588307
26500,2026-03-08 22:23:12.396,110018659,26338139717,4391307972,7706156,26338123979,4391675239,65695038,26338116545,4391714698,3025,26338110734,4387966537,4315,26338102911,4388596972,4580,26338094444,4387702892,40481692,26338086451,4386552407,22984895,26338078772,4389866619,649214,26338060167,4391563894,257127,26338046486,4392577926,22709555,26338038471,4394219537,13227205,26338031674,4394420535,3473207837,26338023656,4392642610,18215517,26338016660,4392975367,11558225,26338009055,4390003438,59801,26338000258,2191530942,75019,26337993166,2192511346,35714184,26337984082,3288830547,21432029,26337975098,4387454303,7484369,26337966171,4387317387,145697,26337957405,4388044541,138434828,26337949394,4388904171,123213673,26337940900,4388189950,238000572,26337932976,4391610348
27000,2026-03-08 22:23:12.896,51729545,26837649550,4475313076,8578514,26837633889,4475675187,44141414,26837626456,4475719650,3811,26837620362,4471760238,4386,26837612487,4472385985,4987,26837604126,4471503274,75895747,26837596524,4470334332,22261238,26837590798,4473359318,29598502,26837573712,4474030000,276187,26837561043,4473880227,21501275,26837554089,4474444763,11387857,26837546035,4474662978,3025096162,26837536788,4473899345,14813070,26837528793,4475403429,9777875,26837520296,4473524169,158043,26837511207,2233523726,107709,26837503851,2234515345,37765475,26837494890,3351831935,23606269,26837485892,4471434864,9673689,26837476983,4471324151,74552,26837468244,4472024151,78462483,26837460334,4472877005,55239744,26837451938,4472183231,94549256,26837444111,4475588157
27500,2026-03-08 22:23:13.396,30618928,27336721545,4559176618,10977416,27336705907,4559505898,21911311,27336698462,4559606887,3996,27336693737,4555118318,6001,27336687044,4554755370,5115,27336679703,4552646222,81014010,27336672717,4550493835,21208897,27336665257,4553540535,89251222,27336646872,4555024255,291117,27336634014,4556143905,22096242,27336626660,4557647009,13187553,27336619731,4558363667,3617727416,27336610471,4557827600,18978156,27336602898,4559362837,12305338,27336594600,4557537046,207100,27336585648,2275496853,144637,27336578245,2276510461,40186574,27336569161,3414740725,25606415,27336560121,4555321636,12252980,27336551198,4555220699,100929,27336542549,4555916721,85524537,27336534545,4556846131,43391195,27336526007,4556100910,73027296,27336518067,4559515591
28000,2026-03-08 22:23:13.896,106032236,27836223425,4641659954,7735434,27836208869,4640994170,87446390,27836202477,4640066623,3807,27836196594,4635609883,7372,27836188714,4636229024,5284,27836180255,4635130332,81771735,27836172280,4633996909,22047668,27836164457,4637465064,35494878,27836145872,4638956026,316386,27836132200,4640048532,22952026,27836124225,4641570216,14409096,27836115874,4642325516,3723842356,27836106630,4641799988,19421492,27836098623,4643300748,12267517,27836090015,4641208387,14823,27836080881,2317257955,37410,27836073470,2318498076,38887286,27836064379,3477740106,23681406,27836055356,4639334166,9730036,27836046408,4639130081,99732,27836037657,4639895965,103925662,27836029643,4640790324,101415573,27836021105,4640026176,208697063,27836013906,4643043764
28500,2026-03-08 22:23:14.396,17600524,28335185137,4722891905,10954934,28335169392,4723344648,741587,28335162101,4723406868,3290,28335155991,4719454681,6303,28335148103,4720077668,5122,28335139642,4718746731,60726204,28335131662,4717680853,22879785,28335123852,4721173772,83989462,28335105283,4722663026,337137,28335091649,4724063685,21949230,28335083634,4725533325,11615811,28335075321,4726199501,3150327140,28335066075,4725685142,16432604,28335058081,4727176581,10557985,28335049652,4725116310,261387,28335040622,2359275023,142437,28335033208,2360504874,41913940,28335024115,3540739890,25826104,28335015095,4723196141,12387457,28335007426,4722448057,49269,28334999922,4722210856,40932145,28334992886,4721913737,8386764,28334985321,4720254037,18115133,28334977647,4723237799
29000,2026-03-08 22:23:14.896,81662201,28834895529,4806791233,6388336,28834879829,4807250009,111493461,28834872411,4807298215,3721,28834866247,4803408477,6782,28834858356,4804032145,4220,28834850280,4802704461,138354006,28834842336,4801659414,19785547,28834834503,4805196210,77906668,28834815907,4806667710,276397,28834802233,4808068767,21853638,28834794219,4809534207,14036831,28834785875,4810181601,3708803100,28834776624,4809681246,18332463,28834768626,4811094345,12062113,28834760017,4809055760,18328,28834752420,2400783984,1212,28834746137,2400995813,38548794,28834738229,3601174942,24917332,28834730238,4803618935,12137417,28834721572,4802865201,28488,28834712845,4803643919,40195590,28834704850,4804387403,38097649,28834696369,4803727635,127862771,28834688455,4807132478
29500,2026-03-08 22:23:15.396,15906764,29334548978,4890744959,9662989,29334533448,4891113241,8267205,29334526074,4891186467,3871,29334519955,4887317410,6661,29334512277,4887933992,5228,29334503856,4886670844,118096997,29334495907,4885631998,17481318,29334488276,4889180325,139431470,29334469708,4890674382,416749,29334456070,4892088133,19440762,29334448078,4893504694,9718350,29334441600,4893616006,2962913314,29334433542,4892119209,16234981,29334426520,4892543378,10953051,29334419251,4889544854,44639,29334410377,2441265839,2786,29334403017,2442490601,39971427,29334393989,3663639515,24399535,29334384991,4887017638,11991304,29334376071,4886732165,1788,29334367344,4887494020,15973433,29334359346,4888283292,711611,29334350827,4887658878,16512110,29334342943,4891076361
