elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
18000,2026-03-08 22:20:51.461,61591424,17953766327,2991530549,8619484,17953757003,2993284768,79427400,17953751272,2993346780,3104,17953745724,2995530981,5121,17953739690,2993649815,4544,17953732833,2994859339,110682391,17953726013,2995700365,25153373,17953720026,2996045435,75654286,17953713877,2994448829,361711,17953707663,2993062651,23273672,17953701057,2990664038,14023484,17953693754,2989575213,3682503972,17953687377,2997593170,20179550,17953680935,2997199823,13005121,17953674903,2998141883,163863,17953668614,1495452994,70024,17953661231,1495530558,39761487,17953654706,2242954333,25132117,17953649770,2989870870,12373315,17953644682,2988094878,68527,17953639238,2985669190,64688118,17953633876,2984509191,47265197,17953627665,2986046320,107145472,17953620797,2986640559
18500,2026-03-08 22:20:51.961,69288871,18453172831,3075490652,7378193,18453163034,3077240457,79813756,18453157298,3077288737,3145,18453151743,3079480890,5624,18453145424,3077600904,4513,18453138565,3078570049,91729110,18453131757,3079429665,20804998,18453125507,3079774975,48970883,18453119367,3078188546,304148,18453113167,3077071789,22856045,18453106564,3074649952,13580508,18453098995,3073555685,3415615641,18453092625,3081564105,17219267,18453086184,3081134194,10288092,18453081557,3081608318,144513,18453076745,1535867233,71485,18453069666,1535399863,37784109,18453063129,2302779736,24053868,18453056661,3070196124,11938699,18453050452,3069478505,32965,18453043955,3068098477,39104833,18453037565,3067982845,26112872,18453031083,3069998505,95383283,18453024198,3070601328
19000,2026-03-08 22:20:52.461,15838816,18952621150,3159433361,9475546,18952611387,3161219273,650218,18952605660,3161250354,3079,18952600139,3163411352,5371,18952594069,3161530842,4926,18952587234,3162473101,33282013,18952580418,3163305241,21165226,18952574154,3163678580,48132509,18952568003,3162108283,270917,18952561792,3161001590,21356724,18952557151,3158093065,12034029,18952550767,3155988885,3130300725,18952558259,3163000791,14751546,18952552928,3161573673,8027598,18952546800,3162043833,265348,18952540501,1577278668,141266,18952533121,1577342029,35250970,18952526597,2365657493,22920052,18952520138,3153995664,10762107,18952513913,3153320314,75126,18952507416,3151926260,47737748,18952500995,3151847919,15985022,18952494513,3153927871,19870028,18952487644,3154540175
19500,2026-03-08 22:20:52.961,141297003,19452448919,3243456125,8200320,19452439321,3245161698,121148170,19452434076,3245180981,3037,19452428779,3247370431,4824,19452422587,3245460190,4290,19452416093,3246475216,93150361,19452410846,3246764759,25193090,19452406341,3246125789,42986400,19452401638,3243507761,256158,19452396536,3241379007,25756795,19452390381,3238514551,18436480,19452382942,3237400447,4345373286,19452376679,3245464670,22923370,19452370482,3245093034,14474953,19452364285,3246043542,88859,19452358144,1619283083,71893,19452351132,1619361289,40263079,19452344860,2428677233,24578435,19452338586,3238004324,11057360,19452332744,3237280187,119458,19452326461,3235901920,136074938,19452320253,3235832994,125626336,19452313921,3237932312,268006308,19452307153,3238546954
20000,2026-03-08 22:20:53.461,16012835,19952196255,3327445675,9606570,19952186645,3329169281,648560,19952182538,3328613677,3199,19952178471,3329585227,3790,19952173288,3326702686,4504,19952167429,3326702600,64742584,19952161021,3327119016,19758688,19952154875,3327669834,66024517,19952148816,3326042550,291747,19952142954,3324902497,18976624,19952136483,3322486071,6766695,19952128966,3321390059,2292640510,19952123025,3329452968,12252040,19952116666,3329111656,8265789,19952110386,3330045035,236600,19952104579,1661267509,63687,19952097350,1661339766,41101970,19952090978,2491655428,25949105,19952084682,3321971364,12642911,19952078756,3321259229,655,19952072503,3319892439,16226310,19952066328,3319822019,637845,19952060812,3321947375,16692383,19952054990,3322552844
20500,2026-03-08 22:20:53.961,77307305,20451196761,3408853190,9757740,20451188414,3409585465,10425462,20451183335,3409097465,2793,20451178143,3411091467,3707,20451171927,3409249330,4791,20451165562,3409983862,17829220,20451159269,3410873795,25462605,20451153534,3411231908,689983,20451147433,3409582562,369812,20451141649,3408663656,23257871,20451135537,3406245228,12436597,20451128595,3405169637,3225267708,20451123803,3413228510,16023521,20451117619,3412925577,10371140,20451111752,3413861855,283580,20451105549,1703272500,128806,20451098295,1703325182,44607210,20451091866,2554381440,27815779,20451085505,3405700339,12263724,20451079474,3404969364,115942,20451073091,3403623006,110470564,20451066751,3403815046,91578303,20451061141,3405432509,189915660,20451055316,3405030340
21000,2026-03-08 22:20:54.461,48037457,20950838877,3491417069,9221134,20950829530,3493114176,71010654,20950824027,3493070279,3147,20950819093,3494834412,4180,20950813048,3492976325,4761,20950806398,3493740886,122509316,20950799911,3494653793,16832686,20950793855,3495228375,157215168,20950787869,3493525166,376432,20950781937,3492590852,18003981,20950775468,3490155664,9418794,20950768003,3489105409,3193598173,20950761799,3497224052,18745799,20950755750,3496945033,12489783,20950749506,3497874612,13060,20950743388,1745263111,2004,20950736488,1745271328,41319673,20950730209,2617323096,25502595,20950725762,3489127913,12352749,20950720962,3487405070,757,20950715584,3485117309,15297538,20950710582,3484321330,5453904,20950704605,3485963987,52877480,20950697872,3486555183
21500,2026-03-08 22:20:54.961,15901756,21450262112,3575409659,9504903,21450252861,3577110131,677809,21450247289,3577060515,2948,21450242288,3578855663,3975,21450236149,3576966760,4688,21450229483,3577475534,18843153,21450222830,3578379733,21611969,21450216701,3578687685,31197452,21450210848,3576972456,306883,21450204860,3576278432,18165984,21450198814,3573871224,5064794,21450191464,3573094741,1990541838,21450185570,3581227061,10684256,21450179349,3580953774,7784765,21450175278,3581355673,284681,21450170529,1785744957,126185,21450163590,1785229680,39874391,21450157380,2677275483,25109529,21450151110,3569603569,12464684,21450145451,3568888751,8261,21450139191,3567656994,16330119,21450132987,3567864046,645097,21450127015,3569994308,16614671,21450120336,3570558383
22000,2026-03-08 22:20:55.461,18000536,21949133399,3659391820,10823968,21949123932,3661063130,683076,21949118393,3660723765,2918,21949112988,3662509560,3741,21949106968,3660414245,4856,21949100307,3660955571,18208113,21949093624,3662153538,26590593,21949087782,3662237119,686947,21949081887,3660698515,330931,21949075917,3659750406,22026004,21949071137,3656786637,6987029,21949065005,3655246608,1718030982,21949059886,3662444984,7095365,21949054745,3661420833,5016972,21949048861,3661901571,581573,21949042753,1827258524,263347,21949035552,1827199462,47013143,21949029241,2740243386,29608243,21949022983,3653557867,14969963,21949016992,3652872278,721,21949010757,3651660620,18461176,21949004592,3651870038,646196,21948998556,3654006636,18610906,21948991897,3654556793
22500,2026-03-08 22:20:55.961,16071437,22449084714,3743393019,9463221,22449075059,3745052702,648464,22449069704,3744715117,2900,22449064320,3746492750,3687,22449058175,3744420917,4957,22449051382,3744969767,15446617,22449046134,3745620193,22705750,22449041324,3744698601,639972,22449036264,3742132559,310231,22449031183,3740190339,21428969,22449025067,3737328468,10663594,22449017967,3736771029,2713456537,22449011807,3745013673,12492597,22449005491,3744960799,7008458,22448999401,3745883744,420539,22448993198,1869255393,184968,22448985950,1869167149,36951912,22448979850,2803217285,23967193,22448973566,3737538976,11403884,22448967403,3736838157,73446,22448961073,3735657458,48486506,22448954870,3735861853,12427834,22448948541,3737989259,16872104,22448941793,3738563799
23000,2026-03-08 22:20:56.461,137427907,22947869528,3827305718,10372805,22947859968,3828970914,36586979,22947856254,3828077361,2912,22947852169,3828877539,3586,22947846954,3825874518,4661,22947841172,3825422307,17840098,22947834786,3826183013,26691683,22947828579,3826243319,649233,22947822561,3824654487,303646,22947816583,3823675509,27150450,22947810080,3821281129,18373845,22947802595,3820717695,4186017054,22947796606,3828739639,20760635,22947790334,3828717235,12357947,22947784096,3829356639,185732,22947778057,1910987449,159184,22947770787,1910816931,37688251,22947764418,2865869107,23248883,22947758352,3820964563,7727564,22947752225,3820270554,238457,22947745929,3819439238,203836004,22947739710,3819643617,173090446,22947733455,3821993549,314766289,22947726755,3822557781
23500,2026-03-08 22:20:56.961,114467531,23447538292,3908750625,5257271,23447530035,3909380111,172038753,23447524883,3908582986,2608,23447519937,3910408454,4475,23447513754,3908376328,4480,23447507047,3908978242,129429470,23447500703,3910182309,23151197,23447494540,3910237233,27298524,23447488633,3908624230,391455,23447482561,3907640192,23549605,23447476080,3905240986,13776847,23447468589,3904665334,3769925992,23447462596,3912733206,19744261,23447456305,3912699733,12381651,23447450074,3913376385,15727,23447443934,1953007688,1104,23447436713,1952781247,41082613,23447430290,2928847474,25281788,23447424000,3904965543,12367778,23447418123,3904002336,780,23447411858,3903205876,18281482,23447405626,3903395462,19671230,23447400235,3905202076,133656263,23447394425,3905029228
24000,2026-03-08 22:20:57.461,188331389,23946394288,3991013342,4786310,23946384681,3992653410,216751602,23946379120,3992325059,2601,23946373780,3994139330,4720,23946368027,3992155776,4245,23946361370,3993000666,145067712,23946354778,3994182735,27681716,23946348771,3994236070,35942830,23946342898,3992594988,326018,23946336781,3991618234,27306246,23946330455,3989235355,18466335,23946323023,3988690431,4284420179,23946316878,3996734057,21579785,23946310577,3996748919,13601138,23946304346,3997391610,14331,23946298192,1994981448,1068,23946291105,1994704777,44858512,23946284803,2991503691,27342907,23946280098,3988065284,14376080,23946275325,3985866388,763,23946270069,3984137981,33367241,23946264843,3983327172,60426025,23946258909,3985200541,248859044,23946252217,3986267066
24500,2026-03-08 22:20:57.961,88268229,24445626486,4074765248,7375176,24445616950,4076420139,104768784,24445611386,4076040690,3195,24445606378,4077870001,5337,24445600191,4076134345,4652,24445593562,4076968793,119988022,24445586909,4078183336,20766131,24445580862,4078235339,82045987,24445575001,4076582841,310031,24445569473,4075610723,23498193,24445562977,4073213280,14787594,24445555567,4072668758,3782010935,24445549685,4080715772,19644805,24445543510,4080745073,12540371,24445539141,4080870725,12406,24445534650,2035450287,1802,24445527879,2034711593,38682153,24445521535,3051513474,23826441,24445515285,4068364904,10940238,24445509215,4067159026,47067,24445502950,4066174566,59915487,24445496842,4066349576,53032924,24445490550,4068955950,131555583,24445483874,4070022808
25000,2026-03-08 22:20:58.461,18465897,24944648929,4158365981,8390257,24944639133,4160311216,32478233,24944633383,4159832141,3302,24944627806,4161639380,7681,24944621494,4159931626,5000,24944614895,4160745568,101842362,24944608054,4162116812,19562030,24944601840,4162137173,113534234,24944595670,4160426501,364651,24944589485,4159463752,17027703,24944584403,4156521606,7102513,24944578155,4154994864,2648846595,24944573236,4162117466,14524510,24944567863,4161177548,10287940,24944561696,4161350598,90437,24944555362,2076935616,1465,24944547952,2076627391,37893285,24944541403,3114422290,25219568,24944534904,4152238201,12380789,24944528646,4151076970,1166,24944522128,4150115879,14780901,24944515711,4149992895,746524,24944509235,4152583922,15347732,24944502327,4153650529
25500,2026-03-08 22:20:58.961,120826987,25444286149,4242329894,6765546,25444276408,4244266250,119501092,25444270653,4243787032,2822,25444265076,4245614763,4226,25444258894,4243932107,4561,25444252299,4244747562,57303711,25444247383,4245595038,24976108,25444242386,4244622350,4608333,25444237228,4241901244,293705,25444232045,4239928275,22836235,25444225687,4236989275,14839241,25444218162,4236437057,3640399188,25444211803,4244561682,19224081,25444205352,4244615287,11827267,25444199598,4245303126,104372,25444193947,2118953267,69968,25444186774,2118631671,36597479,25444181284,3177175081,22609759,25444175491,4235995080,9966533,25444169634,4234820865,79111,25444163255,4233870118,87820495,25444156832,4234009822,78992200,25444150330,4236607455,201518748,25444143423,4237649293
26000,2026-03-08 22:20:59.461,250843677,25943446579,4326184284,4837010,25943436790,4328162944,226518439,25943433007,4327120709,2841,25943428665,4327960883,4258,25943423942,4325386069,4474,25943419277,4325196770,33249031,25943413368,4326108652,24793673,25943407312,4326118580,665653,25943401147,4324361377,287109,25943394980,4323393696,27152590,25943388357,4320921071,19612250,25943380771,4320370838,4340662455,25943374374,4328527698,22337545,25943367911,4328407606,14104176,25943361508,4329010774,13268,25943355221,2160576589,1044,25943347812,2160321062,44022952,25943341259,3239847885,27524998,25943334767,4319682755,14353056,25943328518,4318779884,53660,25943322018,4317876192,115446620,25943315575,4317991853,160165249,25943309088,4320589046,435991604,25943302185,4321626738
26500,2026-03-08 22:20:59.961,93115631,26443113964,4407596903,6496524,26443105367,4408612367,136279476,26443099991,4407620877,3352,26443107819,4409465467,4187,26443101544,4407889990,4450,26443094694,4408698238,143489932,26443088280,4410116367,21727995,26443082158,4410135782,65511363,26443076052,4408390020,278769,26443069953,4407401002,23255433,26443063392,4404920606,14324327,26443055854,4404353438,3710394972,26443049538,4412517945,19453742,26443043151,4412390194,12399833,26443036873,4413013832,11405,26443030636,2202581127,1008,26443023275,2202305488,40249045,26443016776,3302840039,24653914,26443010339,4403403861,12123645,26443004160,4402500562,9371,26442997687,4401623911,35562310,26442991303,4401713534,36560356,26442985669,4404060176,117255674,26442979904,4404098685
27000,2026-03-08 22:21:00.461,60498413,26942815735,4490072088,10519400,26942805950,4492080047,12590463,26942812971,4491533373,3261,26942807451,4493337283,3874,26942801100,4491909355,5163,26942794204,4492682709,74653291,26942787365,4494129439,21163356,26942781081,4494149092,54868211,26942774909,4492356026,336830,26942768693,4491385296,25675970,26942762070,4488878605,18585710,26942754476,4488340434,4235873573,26942748082,4496504056,22000997,26942741625,4496404923,13898414,26942735213,4497013203,222111,26942728904,2244581219,166388,26942721501,2244298648,40307212,26942714938,3365812979,24759045,26942710184,4486677164,9276182,26942705276,4484759708,181690,26942699792,4482918737,149989127,26942694450,4482050087,102185148,26942688246,4484598886,165826092,26942681328,4485650121
27500,2026-03-08 22:21:00.961,122744757,27442171876,4574038154,8286556,27442176341,4576055051,89300152,27442171106,4575509261,3153,27442166248,4577284030,4275,27442160122,4575897411,4886,27442153400,4576679114,77764126,27442146724,4578112222,22271880,27442140984,4578154138,34083039,27442135177,4576348129,351945,27442129379,4575357344,22453588,27442123041,4572865034,13823221,27442115715,4572293771,3617298945,27442109898,4580244626,19264073,27442103558,4580177037,12131993,27442114003,4580243455,14219,27442109583,2285067539,5586,27442102915,2284262090,38074286,27442096554,3425769765,22776674,27442090262,4566882349,9251205,27442097252,4565923964,109055,27442091044,4565151007,118641462,27442084990,4565287524,117747749,27442078634,4568591426,241930147,27442071970,4569666511
28000,2026-03-08 22:21:01.461,28556970,27942078571,4658002270,10470981,27942069093,4660001199,42157228,27942063375,4659456514,4172,27942057794,4661206930,3735,27942051883,4659886370,4454,27942045025,4660690603,232961908,27942038191,4662105629,16930658,27942031929,4662171847,208132853,27942025763,4660323253,368516,27942019537,4659319165,23818904,27942014490,4656308668,17998262,27942008186,4654721692,4454334113,27942003145,4661705143,23004663,27941997749,4660659885,14824645,27941991592,4660771650,12946,27941985260,2326588621,1105,27941977856,2326198085,44781337,27941971305,3488723596,27169201,27941964811,4650861326,13939668,27941958555,4649891164,787,27941952030,4649172054,18049503,27941945590,4649286885,679448,27941939081,4652569580,18924976,27941932182,4653671467
28500,2026-03-08 22:21:01.961,15982433,28441579469,4741765475,9422549,28441569823,4743986619,675267,28441564073,4743434809,3230,28441558493,4745213583,3807,28441552137,4743641000,4861,28441545412,4744493104,65780540,28441540355,4745365424,19233695,28441535479,4744421582,59839775,28441530281,4741817852,305593,28441525057,4739772837,20429195,28441518692,4736796436,9946191,28441511084,4736218172,2475758876,28441504694,4744213114,11739879,28441498227,4744192150,7863351,28441491829,4744774695,298477,28441485544,2368585160,121503,28441478124,2368176346,41395602,28441471601,3551719586,26034413,28441465109,4734863996,12270144,28441458860,4733857201,697,28441452361,4733172290,15939573,28441445917,4733029493,671425,28441439406,4736334618,16711504,28441432488,4737434546
29000,2026-03-08 22:21:02.461,45959464,28941141229,4825707529,11008214,28941131461,4827924431,685570,28941127347,4826865818,3009,28941123106,4827391275,3952,28941117877,4824873168,4918,28941112066,4824719694,15560117,28941105458,4825587959,23059756,28941099227,4825897746,684142,28941093048,4824289776,312111,28941087179,4823268205,22022043,28941080642,4820768587,12115364,28941073129,4820176573,3029040411,28941066723,4828202582,14961641,28941060291,4828168058,9278163,28941053871,4828775680,327472,28941047575,2410570539,173386,28941040238,2410100190,37447470,28941033716,3614650782,24596013,28941027215,4818786623,11026565,28941020970,4817795132,127829,28941014445,4817166490,104084764,28941008316,4817018659,70116198,28941001834,4820342680,104987415,28940994945,4821440101
29500,2026-03-08 22:21:02.961,15883091,29440659860,4907188175,9453998,29440651218,4908439701,632330,29440645758,4907362437,2890,29440640273,4908900364,3587,29440633940,4907390353,5003,29440627061,4907742134,17600055,29440620254,4909137804,25939913,29440626630,4909436026,685705,29440620507,4907790890,303102,29440614277,4907250549,24370708,29440607647,4904727782,9355019,29440600225,4904132867,2265457631,29440593832,4912188775,8777360,29440587367,4912159933,4977293,29440581010,4912773624,625640,29440574721,2452594778,273235,29440567312,2452125643,43555016,29440560770,3677649521,27328127,29440554289,4902795731,12661634,29440548030,4901769449,17948,29440541518,4901167472,16487618,29440535070,4901021551,648829,29440529369,4903882041,16795639,29440523448,4903987555
