elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
18000,2026-03-08 20:48:24.100,25039564,17965709427,2991237128,4670387,17965694104,2992178755,39613139,17965688223,2992271397,7956,17965682553,2993933298,8339,17965676441,2994297821,4561,17965669660,2993322873,125428572,17965663766,2993715939,16222860,17965657260,2992879711,104548079,17965650937,2992930176,350364,17965644560,2993756434,16276660,17965638464,2994653011,13833759,17965632389,2995493276,3007082844,17965625038,2996799095,13793041,17965618686,2997786200,11605964,17965612373,2997069783,106687,17965606246,1496524946,12101,17965600137,1496511768,32474573,17965593638,2245498566,24684367,17965587031,2994557592,12014076,17965580637,2995178371,1355,17965574160,2995815139,14094884,17965568581,2994760547,691352,17965563191,2993444141,14844690,17965557574,2991849930
18500,2026-03-08 20:48:24.600,37723715,18464204840,3074786107,5075834,18464189049,3076199321,693527,18464182851,3076034353,3137,18464177153,3077714071,8075,18464171069,3077711738,5173,18464164265,3076755516,50437235,18464157975,3077355276,15177026,18464151678,3076293537,54272015,18464145357,3076693137,408759,18464138844,3077286812,16361095,18464132748,3078181222,15331767,18464126910,3079239705,3024265121,18464119547,3080534169,12459371,18464113121,3081747850,9706473,18464106927,3081036542,190362,18464100808,1538527876,136031,18464094716,1538542942,31910511,18464090018,2308041989,23677377,18464084512,3077078700,11102205,18464079110,3076282917,76302,18464073690,3075865562,69342907,18464067601,3074774734,49971859,18464060934,3074517182,90606709,18464054325,3074301485
19000,2026-03-08 20:48:25.100,51834712,18963579785,3158567011,4877155,18963564270,3159690945,54281791,18963558124,3159531952,3161,18963552438,3161177667,7960,18963546536,3161377177,5255,18963539754,3160690216,63217189,18963533495,3161319284,17593173,18963526940,3160283208,22837642,18963520925,3160647668,382816,18963514419,3161245404,17086179,18963508337,3162134518,14019609,18963502270,3163173175,2919767789,18963494927,3164514284,13563414,18963489927,3165241559,10771355,18963484889,3163545796,250887,18963478984,1578530156,109908,18963472868,1578551391,30838556,18963466358,2368505797,23397677,18963459683,3158552059,11386993,18963453282,3158769801,66134,18963446835,3159306036,65088731,18963440507,3158787774,40443880,18963433830,3158490564,95458334,18963427517,3158280466
19500,2026-03-08 20:48:25.600,104600527,19462822701,3242336223,4229665,19462807026,3243436786,105885694,19462800851,3243500409,2722,19462795181,3245146184,10051,19462789322,3245372417,4666,19462782553,3244674538,57952451,19462776310,3245290919,17686615,19462769769,3244277778,29871213,19462763455,3244660140,405758,19462758851,3244777235,14661357,19462767113,3244683265,8610112,19462762062,3244709858,2611902319,19462755799,3244767959,12088436,19462749603,3245413928,10427330,19462743311,3244530827,79708,19462737446,1620342906,1080,19462731352,1620567982,31543666,19462724877,2431513832,23970918,19462718266,3242552171,11241955,19462712134,3242754956,19995,19462705697,3243248846,41713712,19462699413,3242764469,53338677,19462692777,3242268379,158559968,19462686161,3242064854
20000,2026-03-08 20:48:26.100,92622890,19962358801,3326335565,4590154,19962343078,3327453987,74587163,19962336923,3327449348,6859,19962331278,3329140766,12009,19962325221,3329319115,8721,19962320216,3328152446,83468907,19962315126,3327782779,16419118,19962309653,3325761853,51090422,19962304597,3325199747,358068,19962298410,3325257717,17580444,19962292347,3326116468,19745953,19962286357,3327158687,3433732980,19962279081,3328145721,15231329,19962272649,3329318163,12046768,19962266737,3328496323,66814,19962260642,1662364020,46870,19962254587,1662310690,31497014,19962248176,2494247413,23029078,19962241584,3326264739,9509427,19962235223,3326462867,74013,19962228837,3327155537,79288676,19962222541,3326669642,77169124,19962215919,3326234652,168913083,19962209328,3325978283
20500,2026-03-08 20:48:26.600,66213660,20461784534,3410314723,5031687,20461771414,3410951881,59832618,20461779556,3409913860,2741,20461775097,3410673530,7032,20461770496,3409823543,4340,20461764140,3408588618,60369032,20461757995,3408981138,16928146,20461765305,3407924229,49687347,20461759026,3408250339,372488,20461752768,3408839144,16234023,20461747294,3409913513,12262827,20461741764,3410958306,2724963304,20461734651,3412081095,12525282,20461729330,3413279193,9555732,20461723628,3412490410,142505,20461717704,1704360542,61722,20461711836,1704287637,34502825,20461705632,2557231567,24499258,20461698963,3410226609,12780066,20461692626,3410450077,1031,20461700701,3411119924,19148132,20461694501,3410624907,18287756,20461687946,3410254026,82604118,20461681360,3409948768
21000,2026-03-08 20:48:27.100,121954119,20959476049,3490267671,4329361,20959460459,3490850482,92999275,20959454290,3491265574,3132,20959448594,3493087469,6210,20959442475,3493165389,4843,20959435682,3491954327,63154666,20959429408,3492339243,18003793,20959422848,3490973682,21529442,20959416525,3491308124,412056,20959410339,3492466285,17691101,20959404273,3493541023,10438032,20959398216,3494849264,3527448132,20959390872,3496061083,14616059,20959384390,3497023747,11197073,20959378077,3496237889,99099,20959371973,1746342671,47218,20959365848,1746225188,32331294,20959359396,2619995235,23370494,20959352746,3493954208,9086431,20959346342,3494116490,101373,20959340019,3494758904,96987943,20959334444,3493958815,86772290,20959328740,3492139475,220138883,20959323046,3490874357
21500,2026-03-08 20:48:27.600,100833974,21457448476,3573023566,4901602,21457432803,3574383626,124192946,21457426606,3575036383,6688,21457420922,3576847938,7474,21457414804,3577140831,4974,21457408007,3575665099,125852002,21457401749,3575846299,19347943,21457395186,3574461062,68053512,21457388869,3574804705,424833,21457382412,3576199349,21102984,21457376322,3577489190,23703795,21457370259,3578826718,3962050428,21457363021,3579765277,16397377,21457356526,3580731323,12308606,21457350216,3579745810,123213,21457344142,1788142680,69220,21457338034,1787983008,37691890,21457333355,2682285464,26781484,21457327848,3576274452,13604391,21457322481,3575445106,62056,21457317121,3575284281,60571479,21457311042,3574151626,51282643,21457304376,3573054477,132358840,21457298227,3572785425
22000,2026-03-08 20:48:28.100,27767759,21954845697,3656142079,5301666,21954830229,3657341017,27903569,21954824067,3658118526,5692,21954818367,3660025608,5277,21954812254,3660531811,4535,21954805485,3659405497,73235389,21954799215,3659576505,17237073,21954792670,3658070315,43377906,21954786438,3658488736,398398,21954779929,3659971643,18584631,21954773841,3661261707,18570292,21954767786,3662672750,3491318435,21954760449,3663444348,14517676,21954755383,3663938311,10184915,21954750282,3662024566,258689,21954744533,1827909275,146832,21954738767,1827608711,30099156,21954732270,2742338922,21887018,21954725655,3657323050,9837740,21954719553,3657704223,99685,21954713115,3658628874,80074058,21954706912,3657827667,41776591,21954700586,3656535212,69112026,21954694873,3656201815
22500,2026-03-08 20:48:28.600,128702481,22451217664,3739860628,4528034,22451202051,3741076604,73025712,22451195824,3741842863,3592,22451190103,3743669038,6805,22451184016,3744162249,5608,22451177550,3742858996,15755658,22451172715,3742402022,18330719,22451167591,3739983841,730347,22451162217,3740089266,398540,22451156719,3741671497,17707801,22451150848,3742516138,16134810,22451144907,3743682911,3262354300,22451137561,3744712160,13420791,22451131020,3744554067,9615980,22451124678,3743492322,147362,22451118554,1869375186,67789,22451112408,1869222679,34593744,22451105886,2804927289,23676914,22451099182,3740713544,10362723,22451092751,3741275638,107178,22451086254,3742234187,108201071,22451079887,3741405108,109901482,22451073206,3740235009,241031438,22451066569,3739890189
23000,2026-03-08 20:48:29.100,109709184,22946179768,3822772023,4435326,22946164154,3824075428,62649134,22946159567,3824048085,5927,22946155368,3824968464,5939,22946150329,3824604508,5042,22946144675,3822445695,85382633,22946138843,3822346840,15723998,22946132286,3820994092,62011662,22946125992,3822259585,498592,22946119481,3824733828,17659165,22946113408,3825873540,19687159,22946107470,3826941937,3566502902,22946100190,3827836656,15186377,22946094065,3827895254,12038800,22946087798,3827089358,29006,22946081718,1911204426,20905,22946075670,1910953900,31109670,22946069199,2867266026,22693752,22946062559,3823561113,9502059,22946056135,3824124129,91345,22946050086,3824802025,93825577,22946043824,3824042197,94118198,22946037198,3823240631,225155451,22946030588,3822820182
23500,2026-03-08 20:48:29.600,92010901,23441190771,3902943722,3795568,23441175172,3904288246,96020747,23441168943,3904628962,3420,23441163256,3906665687,6948,23441157108,3906331245,5606,23441150296,3905164475,95960503,23441144040,3905775131,16582187,23441137453,3904324470,30159576,23441131092,3905498070,583381,23441124613,3907967271,14375681,23441118493,3908987587,11808484,23441112419,3910108145,2769571549,23441105222,3912223825,11388299,23441098761,3912133792,9397717,23441092428,3911385269,156794,23441086377,1952645845,75034,23441080240,1952208807,29022271,23441073797,2929169041,23337154,23441067084,3907250623,11848097,23441062611,3907659171,4709,23441057234,3907595110,23037299,23441052065,3905973058,24987767,23441046358,3903167458,120631440,23441040012,3902084207
24000,2026-03-08 20:48:30.100,28030810,23939881237,3986690637,5203019,23939865399,3988036071,40388249,23939859180,3988610916,5465,23939853450,3990638494,7949,23939847303,3990323905,4398,23939840498,3989140158,82046704,23939834530,3989762692,17403010,23939827974,3988330638,61357004,23939821639,3989223304,338630,23939815230,3991707070,16913015,23939809113,3992748330,11515176,23939803015,3993598817,3026023543,23939795638,3995978189,13457013,23939789125,3995901986,10208566,23939782788,3994877147,123968,23939778393,1993886977,66915,23939773239,1992718801,31288350,23939768245,2989699075,22240974,23939763244,3987766744,10342112,23939757108,3988123006,60359,23939750640,3988810007,50090934,23939744502,3988155574,20935861,23939737890,3986116178,31944935,23939731775,3985584804
24500,2026-03-08 20:48:30.600,70208766,24436504136,4070014939,4781594,24436488299,4071360700,34546467,24436482072,4071898519,2986,24436476983,4074139992,9261,24436471067,4073856475,4542,24436464760,4072652127,19662737,24436458759,4073429201,17632797,24436452949,4071822547,27496225,24436446862,4072756940,380292,24436440785,4075434270,16187425,24436434691,4076290686,11358432,24436430169,4076681577,2713632500,24436423877,4077753740,11217922,24436418323,4076695088,8585541,24436413021,4074663400,165579,24436407130,2034108134,74033,24436400967,2033906064,31024005,24436394454,3051886474,22779077,24436387729,4070777917,10335153,24436381329,4071367109,95348,24436374862,4072363382,78938583,24436368543,4071492465,52179109,24436361847,4069442582,121105858,24436355215,4068968625
25000,2026-03-08 20:48:31.100,62056169,24935181752,4153496590,5028544,24935165940,4155103333,22916523,24935160032,4155690668,3004,24935154297,4157916573,8594,24935148162,4157638632,4937,24935141350,4156156781,23112146,24935135183,4156885665,17962090,24935130546,4154535275,49167513,24935125321,4154770115,337211,24935119890,4156673011,15059453,24935114818,4156595963,11695984,24935108912,4157177949,2513948990,24935101787,4159179504,11459917,24935095446,4159164583,9580932,24935089444,4158065250,101754,24935083656,2076076498,69715,24935077570,2075912549,31060372,24935071482,3114891753,22716014,24935065325,4154800962,8666401,24935059188,4155370476,76502,24935052841,4156348702,60291176,24935046517,4155232558,45656601,24935039814,4153135167,116977829,24935033186,4152704561
25500,2026-03-08 20:48:31.600,25357930,25432284632,4236631280,4866232,25432268825,4238315246,42037103,25432262591,4239222322,5708,25432258771,4240947408,5980,25432253794,4239633818,4699,25432248923,4237103403,94606370,25432244033,4236905836,16075850,25432238240,4234745977,84588617,25432232173,4236043340,365030,25432225731,4238818638,14861598,25432219971,4239755523,10993288,25432213878,4240868276,2580654963,25432206505,4242794851,12315033,25432200012,4242930283,9674932,25432193665,4241801355,133102,25432187941,2117845878,72768,25432181834,2117577926,34037873,25432175342,3177478075,25229381,25432168801,4238105251,12915724,25432162375,4238798718,5512,25432155901,4239848780,15936410,25432149629,4238708522,815860,25432142966,4236482929,16167291,25432136334,4235850724
26000,2026-03-08 20:48:32.100,51701860,25928860328,4318596196,4920670,25928846437,4319304791,28169775,25928842883,4319252158,5856,25928837758,4321042486,5491,25928833963,4320602053,4682,25928828829,4319243070,75334813,25928840430,4319992323,17432149,25928834008,4318074685,69979500,25928827746,4319378539,406043,25928821380,4321859393,16690383,25928815330,4322874132,13218170,25928809686,4324021633,3080728167,25928802384,4325984961,14072519,25928795920,4326518442,11627381,25928805954,4325368106,62699,25928799839,2159525422,27550,25928793738,2158984672,32007229,25928787249,3239846209,22638906,25928780545,4321347746,9364187,25928774172,4322282036,68006,25928767711,4323602862,68561759,25928761388,4322244596,56297256,25928771913,4320008418,116067666,25928766203,4318863404
26500,2026-03-08 20:48:32.600,46764695,26423279167,4398806578,4345334,26423264108,4400670340,63585700,26423258336,4401636652,8811,26423253730,4404911634,7024,26423247877,4404710136,4950,26423241261,4403179898,125743137,26423235316,4403841746,15322188,26423229411,4400922590,95209762,26423223303,4402933118,453525,26423217181,4405640656,16827953,26423211376,4407048355,6473859,26423205574,4408166812,3528723602,26423198402,4409548706,14968704,26423192142,4410059308,12163529,26423186168,4408697978,62534,26423181351,2201002228,31986,26423176290,2200672641,33533674,26423175852,3301801520,24780859,26423171734,4403171833,11379772,26423166833,4403032948,35841,26423162344,4403400224,45753880,26423156790,4401425959,33642869,26423150471,4398893933,79767445,26423144595,4398294948
27000,2026-03-08 20:48:33.100,11883289,26913618159,4481335635,4404005,26913603715,4482313367,831052,26913597713,4483404803,3473,26913592212,4486670131,6995,26913586346,4485901034,5472,26913579866,4485392602,11897139,26913573795,4486178121,14085492,26913567226,4483458312,18900671,26913561115,4485959679,460581,26913554589,4488300368,12414973,26913548488,4489824674,3733324,26913542395,4490682351,1699722071,26913535035,4492007741,8006029,26913530329,4492324349,7175152,26913525515,4489920706,282324,26913519677,2240499525,114950,26913513530,2239703530,27455443,26913507020,3361231478,21958519,26913500354,4483499412,9460036,26913493930,4484140589,23088,26913487441,4485426666,11761408,26913481101,4483672421,859944,26913474407,4480787083,12658417,26913468076,4480453428
27500,2026-03-08 20:48:33.600,28043885,27410115039,4564577818,4721342,27410099236,4565293343,40502999,27410093021,4566886483,5523,27410087297,4570201067,7869,27410081154,4569671797,4631,27410074648,4569132949,75671885,27410068364,4569931652,16309640,27410061791,4566623560,30919947,27410055448,4569124784,364093,27410050619,4570952889,18286679,27410046014,4571475365,17893623,27410040975,4571908495,3839592689,27410034614,4572165529,14657529,27410028358,4572740925,10145965,27410022014,4571105533,296176,27410015859,2282002415,147113,27410009733,2281096952,29210956,27410003234,3423652481,21587080,27409996602,4566914722,9532106,27409990211,4567565604,117230,27409983736,4568933580,73374935,27409977381,4567180161,38131650,27409970709,4563791116,44444261,27409964128,4563681625
28000,2026-03-08 20:48:34.100,81297499,27909001480,4648305823,4981257,27908985603,4649242342,69968295,27908979383,4650866895,5594,27908973663,4654164557,7292,27908967507,4653614734,4516,27908962212,4652669891,68422714,27908957064,4652444141,20054652,27908951473,4647945849,65372205,27908946380,4649453558,320541,27908940103,4651180319,19710274,27908934016,4652728245,19933455,27908928236,4654339220,3720562569,27908920861,4655267735,15316087,27908914404,4656407089,12025083,27908908089,4654681683,182106,27908901978,2323973733,74016,27908895847,2323100003,34912251,27908889343,3486655517,24730725,27908882638,4650764390,11739615,27908876387,4651382765,104311,27908869930,4652770536,97658140,27908863607,4650741188,71337757,27908857001,4647500893,135441421,27908850411,4647384332
28500,2026-03-08 20:48:34.600,46598084,28407975932,4732047630,4842959,28407961902,4732443188,45931554,28407956828,4733102721,2861,28407952148,4735180825,8281,28407946996,4733873411,4591,28407940471,4732900888,81193346,28407934188,4733676248,16554917,28407927874,4730429984,71322980,28407921545,4732757091,343211,28407915039,4734985562,15425759,28407908935,4736533806,11236689,28407902840,4738095031,2601350078,28407895478,4739210209,12307936,28407888975,4740391314,9951342,28407882646,4738660729,135735,28407876548,2366006622,49822,28407870429,2365118690,35746846,28407863926,3549663984,25827518,28407857226,4734764430,12873737,28407850939,4735133972,1223,28407844483,4736480169,16069826,28407838154,4734488819,12080587,28407831531,4731218894,62548197,28407824940,4731315395
29000,2026-03-08 20:48:35.100,54748482,28905548605,4812314853,4316815,28905533170,4812712546,56291093,28905527009,4814461665,2933,28905521315,4817591860,7794,28905515237,4817185515,5214,28905508435,4816710944,71376160,28905502153,4817096226,16491011,28905495588,4813780957,57754388,28905489304,4816291052,422117,28905482822,4818539566,16879920,28905476724,4820478499,14598883,28905470640,4822143740,3138362451,28905463346,4823157586,12791962,28905456904,4824012057,9712802,28905450575,4822210652,148715,28905444461,2407623655,81837,28905438339,2406751508,30835953,28905431884,3611851422,23565671,28905425225,4817713317,11630070,28905418822,4818387140,26574,28905412347,4819743985,24154872,28905406749,4817695770,15618228,28905401084,4813589397,68820079,28905395411,4812652470
29500,2026-03-08 20:48:35.600,54951636,29397580956,4894745145,4391067,29397565358,4895955512,53223917,29397559149,4897268436,3239,29397553437,4900079719,4973,29397547351,4899855872,5496,29397540558,4899078999,55994967,29397534282,4899902674,16759066,29397527809,4896578326,57996784,29397521488,4899184042,452243,29397515114,4901091545,13999615,29397509013,4903015406,6714326,29397502944,4904652269,2214893710,29397508572,4905616774,10898114,29397502167,4906542184,9931854,29397495856,4904794604,96743,29397490072,2449199446,8813,29397483967,2448329877,32245175,29397479788,3673796085,24485240,29397474273,4899256685,12093568,29397468887,4898565036,5365,29397463744,4898611261,14540647,29397457702,4896233809,14151288,29397451036,4893355231,68156195,29397444578,4893994526
